VERTEX_SE3:QUAT 61 61.7622 -25.8618 0 0 0 -0.684502 0.729011
VERTEX_SE3:QUAT 62 61.8345 -27.2486 0 0 0 -0.714557 0.699577
VERTEX_SE3:QUAT 63 61.7869 -28.5506 0 0 0 -0.718744 0.695274
VERTEX_SE3:QUAT 64 61.7393 -29.9578 0 0 0 -0.717617 0.696438
VERTEX_SE3:QUAT 65 61.6983 -31.3459 0 0 0 -0.717484 0.696575
VERTEX_SE3:QUAT 66 61.7078 -32.7414 0 0 0 -0.691121 0.722739
VERTEX_SE3:QUAT 67 61.7701 -34.1391 0 0 0 -0.690417 0.723411
VERTEX_SE3:QUAT 68 61.8359 -35.5353 0 0 0 -0.689501 0.724285
VERTEX_SE3:QUAT 69 61.9034 -36.8311 0 0 0 -0.688606 0.725135
VERTEX_SE3:QUAT 70 61.9253 -38.2289 0 0 0 -0.729566 0.683911
VERTEX_SE3:QUAT 71 61.7899 -39.6195 0 0 0 -0.734813 0.67827
VERTEX_SE3:QUAT 72 61.7202 -40.9116 0 0 0 -0.719556 0.694434
VERTEX_SE3:QUAT 73 61.6691 -42.3031 0 0 0 -0.720319 0.693642
VERTEX_SE3:QUAT 74 61.6218 -43.5937 0 0 0 -0.719606 0.694383
VERTEX_SE3:QUAT 75 61.5716 -44.9843 0 0 0 -0.719878 0.6941
VERTEX_SE3:QUAT 76 61.5154 -46.3754 0 0 0 -0.722105 0.691783
VERTEX_SE3:QUAT 77 61.4276 -47.6681 0 0 0 -0.750517 0.660851
VERTEX_SE3:QUAT 78 61.3627 -49.0579 0 0 0 -0.718115 0.695925
VERTEX_SE3:QUAT 79 61.3224 -50.4479 0 0 0 -0.717462 0.696598
VERTEX_SE3:QUAT 80 61.2832 -51.7387 0 0 0 -0.718124 0.695916
VERTEX_SE3:QUAT 81 61.1189 -53.119 0 0 0 -0.802498 0.596655
VERTEX_SE3:QUAT 82 60.516 -54.2614 0 0 0 0.901161 -0.433485
VERTEX_SE3:QUAT 83 59.4454 -55.1466 0 0 0 0.969567 -0.244827
VERTEX_SE3:QUAT 84 58.1125 -55.5177 0 0 0 0.999921 0.0125531
VERTEX_SE3:QUAT 85 56.8036 -55.0774 0 0 0 0.969085 0.246725
VERTEX_SE3:QUAT 86 55.6298 -54.5315 0 0 0 0.991059 0.133427
VERTEX_SE3:QUAT 87 54.3379 -54.3571 0 0 0 0.998523 0.0543296
VERTEX_SE3:QUAT 88 53.0339 -54.5487 0 0 0 0.986938 -0.161099
VERTEX_SE3:QUAT 89 51.8253 -55.0383 0 0 0 0.979269 -0.202566
